,FCF,PricePerShare,ROE,Prediction
2020-09,12.65,118.34945678710938,40.414216312963426,122.70037078857422
2020-06,12.126,115.95575714111328,42.24128686327076,118.34945678710938
2020-03,11.491999999999996,105.09851837158205,48.66396761133604,115.95575714111328
2019-12,11.863,125.68124389648438,46.1060865314104,105.09851837158205
2019-09,12.327000000000002,134.75993347167972,41.970068027210885,125.68124389648438
2019-06,12.735999999999995,126.3030014038086,48.45492371705964,134.75993347167972
2019-03,11.741,127.71680450439452,50.31450203843912,126.3030014038086
2018-12,11.283,101.70355224609376,47.57154538021261,127.71680450439452
2018-09,12.741,133.59014892578122,29.742656615544586,101.70355224609376
2018-06,12.052999999999999,122.1021957397461,31.013477088948783,133.59014892578122
2018-03,13.479000000000005,132.63032531738278,30.984455958549226,122.1021957397461
2017-12,12.950999999999995,131.32865905761722,32.972198337632555,132.63032531738278
2017-09,11.171,122.96054077148438,63.438990182328176,131.32865905761722
2017-06,11.785,129.01335144042972,68.00475765685401,122.96054077148438
2017-03,11.582,144.63392639160156,70.61435523114355,129.01335144042972
2016-12,12.934000000000001,136.7833251953125,74.57286432160805,144.63392639160156
2016-09,14.522,129.72280883789062,76.34193548387097,136.7833251953125
2016-06,14.489,122.88780212402344,84.66997870830373,129.72280883789062
2016-03,14.894,121.44861602783205,95.046142488003,122.88780212402344
2015-12,13.104000000000001,109.24240112304688,91.51977793199164,121.44861602783205
2015-09,13.657,114.0074234008789,91.7894056847545,109.24240112304688
2015-06,13.241,126.86603546142578,73.7540876389797,114.0074234008789
2015-03,12.96,124.24108123779295,67.93867120954002,126.86603546142578
2014-12,12.685000000000002,123.32952117919922,75.10777881911905,124.24108123779295
2014-09,13.033,144.92958068847656,78.8472265261853,123.32952117919922
2014-06,12.922999999999998,137.58062744140622,91.17887285597605,144.92958068847656
2014-03,12.54,145.2506866455078,88.66181410974245,137.58062744140622
2013-12,13.345,140.76638793945312,73.91479820627805,145.2506866455078
2013-09,13.178999999999998,138.23045349121094,79.5463510848126,140.76638793945312
2013-06,13.945999999999998,141.94741821289062,82.31186966640806,138.23045349121094
2013-03,14.844999999999995,157.68991088867188,84.00506970849176,141.94741821289062
2012-12,14.868999999999998,141.01681518554688,80.29013539651841,157.68991088867188
2012-09,15.592,152.05679321289062,72.46434937611409,141.01681518554688
2012-06,15.724999999999998,142.7468719482422,75.10844485463777,152.05679321289062
2012-03,15.726000000000004,151.6508331298828,73.0618744313012,142.7468719482422
2011-12,15.179000000000006,133.12913513183594,74.47627994363549,151.6508331298828
2011-09,14.776000000000002,126.09899139404295,71.7309458218549,133.12913513183594
2011-06,14.19,123.16856384277344,67.78218694885365,126.09899139404295
2011-03,13.909,116.55889892578124,66.30792883812872,123.16856384277344
2010-12,14.794999999999998,104.48719024658205,71.1927045836333,116.55889892578124
2010-09,14.256000000000002,95.0797119140625,76.07190060798307,104.48719024658205
2010-06,15.522,87.0922622680664,80.37854889589904,95.0797119140625
2010-03,16.602999999999998,89.99532318115234,76.85978169605376,87.0922622680664
2009-12,16.695999999999998,91.44586181640624,53.41157748159936,89.99532318115234
2009-09,16.967999999999996,83.18540954589844,55.757964507162704,91.44586181640624
2009-06,15.356000000000002,72.2840576171875,57.235294117647065,83.18540954589844
2009-03,14.561000000000005,66.72296905517578,58.40132827324477,72.2840576171875
2008-12,13.924999999999995,57.64291000366211,72.28244945795487,66.72296905517578
2008-09,11.865,79.66295623779297,53.56820234869016,57.64291000366211
2008-06,12.439999999999998,80.41905975341797,40.64550641940085,79.66295623779297
2008-03,11.692999999999998,77.801025390625,38.07060468367703,80.41905975341797
2007-12,10.584000000000001,72.76583099365234,33.21747448979591,77.801025390625
2007-09,10.942000000000002,79.0149917602539,36.98706099815158,72.76583099365234
2007-06,10.502,70.34824371337889,39.8706809456456,79.0149917602539
2007-03,9.604,62.758338928222656,31.61385650960434,70.34824371337889
2006-12,9.853000000000002,64.48817443847656,32.31869254341164,62.758338928222656
2006-09,10.165,54.21583938598633,28.39080459770115,64.48817443847656
2006-06,10.668,50.62625503540039,26.573184181503077,54.21583938598633
2006-03,11.288,54.15393447875977,25.5860891165968,50.62625503540039
2005-12,10.28,53.84146118164063,25.26349307435121,54.15393447875977
2005-09,7.725,52.41886901855469,25.644151007279497,53.84146118164063
2005-06,7.836999999999998,48.36883544921875,26.108729205968107,52.41886901855469
2005-03,8.777999999999999,59.4101676940918,26.01834227374979,48.36883544921875
2004-12,10.293,63.96919250488281,25.348246059989833,59.4101676940918
2004-09,11.350999999999999,55.52988052368164,22.511991472730504,63.96919250488281
2004-06,11.063000000000002,56.9700927734375,24.595505617977533,55.52988052368164
2004-03,10.705000000000002,59.23478698730469,25.655416012558874,56.9700927734375
2003-12,9.562999999999999,59.6797981262207,26.24774864918952,59.23478698730469
2003-09,9.672,56.77587890625,24.187192118226605,59.6797981262207
2003-06,9.279,52.92226028442383,21.837228041901692,56.77587890625
2003-03,8.389000000000001,50.21944046020508,15.7092272443241,52.92226028442383
2002-12,8.437999999999999,49.52760314941406,15.99553072625698,50.21944046020508
2002-09,8.723000000000003,37.19550323486328,21.9019914969792,49.52760314941406
2002-06,8.949,45.82676696777344,24.15305646290248,37.19550323486328
2002-03,9.506,66.06446075439453,32.79926756694896,45.82676696777344
2001-12,8.621000000000002,76.7368392944336,35.92928588043732,66.06446075439453
2001-09,6.92,58.11533737182617,39.18327661643168,76.7368392944336
2001-06,5.146000000000003,71.82076263427734,40.03800475059383,58.11533737182617
2001-03,3.4690000000000003,60.78744888305664,39.64753512741129,71.82076263427734
2000-12,3.092999999999998,53.66033554077149,39.769041769041785,60.78744888305664
2000-09,2.3480000000000003,71.00958251953125,38.81167656936193,53.66033554077149
2000-06,3.237000000000001,69.00148773193361,39.01280683030949,71.00958251953125
2000-03,3.0520000000000014,74.46168518066406,39.8613251155624,69.00148773193361
1999-12,3.688,67.78548431396484,39.387129724208386,74.46168518066406
1999-09,3.3240000000000007,75.93175506591797,41.24741200828158,67.78548431396484
1999-06,2.9309999999999987,81.0299072265625,40.51025775907418,75.93175506591797
1999-03,3.559000000000002,55.49828720092773,35.46813532651455,81.0299072265625
1998-12,2.503000000000001,57.65265274047852,32.30219499744768,55.49828720092773
1998-09,3.1079999999999988,40.12163543701172,31.354838709677423,57.65265274047852
1998-06,2.305000000000001,35.786720275878906,30.84112149532709,40.12163543701172
1998-03,2.325000000000001,32.31707000732422,29.310940973079767,35.786720275878906
1997-12,1.758,32.485015869140625,29.58485069191552,32.31707000732422
1997-09,2.2360000000000007,32.84788131713867,29.188272352798638,32.485015869140625
1997-06,3.467999999999998,27.91532897949219,28.375864536131658,32.84788131713867
1997-03,2.8320000000000007,21.175180435180664,27.613877743686558,27.91532897949219
1996-12,4.097000000000001,23.318702697753906,25.082005082005075,21.175180435180664
1996-09,6.114000000000001,19.111400604248047,22.146721488855228,23.318702697753906
