,FCF,PricePerShare,ROE,Prediction
2020-09,2.7289999999999996,231.8761138916016,3.867403314917127,246.67999267578125
2020-06,2.475,237.6386260986328,4.010589013898082,231.8761138916016
2020-03,2.51,227.45849609375,5.070821529745043,237.6386260986328
2019-12,2.8340000000000005,268.34442138671875,4.318558900213319,227.45849609375
2019-09,2.373,248.8314971923828,5.805843543826579,268.34442138671875
2019-06,2.359,247.1585388183593,4.385553470919326,248.8314971923828
2019-03,2.008,244.134521484375,5.0669800235017615,247.1585388183593
2018-12,1.9060000000000008,219.5891571044922,6.092020966802562,244.134521484375
2018-09,1.97,253.5497283935547,1.8522930315664083,219.5891571044922
2018-06,1.8369999999999995,232.04409790039062,5.272851296043656,253.5497283935547
2018-03,1.6819999999999995,209.2216339111328,0.3271841280891053,232.04409790039062
2017-12,1.7619999999999996,205.96527099609366,2.790858725761773,209.2216339111328
2017-09,1.8230000000000002,187.8941650390625,10.49571020019066,205.96527099609366
2017-06,1.3730000000000002,186.40321350097656,7.818361303060218,187.8941650390625
2017-03,1.872,174.58729553222656,17.30085582620145,186.40321350097656
2016-12,1.741,156.93536376953125,17.73559322033898,174.58729553222656
2016-09,1.8659999999999999,169.62254333496094,13.096037609133644,156.93536376953125
2016-06,1.944,159.4589080810547,14.973684210526311,169.62254333496094
2016-03,1.6500000000000004,142.19619750976562,12.71585557299843,159.4589080810547
2015-12,1.2900000000000005,143.68162536621094,11.199739540940909,142.19619750976562
2015-09,1.1330000000000005,123.16776275634766,11.080994897959185,143.68162536621094
2015-06,0.903,130.9365234375,12.972542777556702,123.16776275634766
2015-03,0.8140000000000001,132.16171264648438,17.624959163672003,130.9365234375
2014-12,1.026,127.57023620605469,22.74300405418768,132.16171264648438
2014-09,1.091,103.88162994384766,24.2455242966752,127.57023620605469
2014-06,1.5099999999999998,107.47441864013672,19.552343671584865,103.88162994384766
2014-03,1.44,105.8798599243164,19.41747572815534,107.47441864013672
2013-12,1.229,99.45191955566406,20.370972990562976,105.8798599243164
2013-09,1.1310000000000002,89.56934356689453,27.887415076027175,99.45191955566406
2013-06,0.8311900000000001,88.0599136352539,32.43739130434783,89.56934356689453
2013-03,1.05471,84.76212310791016,32.57790185761838,88.0599136352539
2012-12,1.1483599999999998,68.93387603759766,32.95375349537535,84.76212310791016
2012-09,1.209,68.81708526611328,24.80653026608714,68.93387603759766
2012-06,1.1450900000000002,65.09482574462889,25.32675603217157,68.81708526611328
2012-03,1.00304,67.2010498046875,25.58345800384697,65.09482574462889
2011-12,0.9480500000000002,64.27959442138672,23.97952554385275,67.2010498046875
2011-09,1.11701,62.6922721862793,25.465838509316768,64.27959442138672
2011-06,1.12671,73.29450988769531,26.1839762611276,62.6922721862793
2011-03,1.1900700000000002,67.39734649658203,25.718396909705447,73.29450988769531
2010-12,1.2285199999999998,71.17573547363281,26.29101796407185,67.39734649658203
2010-09,1.1181499999999998,62.08649826049805,24.751009674086603,71.17573547363281
2010-06,1.1885299999999999,56.36023330688477,24.867242418156266,62.08649826049805
2010-03,1.1806899999999998,65.27379608154297,25.660750302541352,56.36023330688477
2009-12,1.13283,65.07379913330078,24.243232640251087,65.27379608154297
2009-09,1.02203,57.27975082397461,24.109033963002844,65.07379913330078
