Attributes,FCF,FCF,FCF,FCF,FCF,PricePerShare,PricePerShare,PricePerShare,PricePerShare,PricePerShare,ROE,ROE,ROE,ROE,ROE,Prediction,Prediction,Prediction,Prediction,Prediction,QMonth,QMonth,QMonth,QMonth,QMonth
Symbol,BDX,GL,IBM,NSC,PEP,BDX,GL,IBM,NSC,PEP,BDX,GL,IBM,NSC,PEP,NSC,GL,PEP,BDX,IBM,NSC,GL,PEP,BDX,IBM
2020-09,2.729,1.371369,12.65,2.084,6.362,231.8761138916016,79.5596923828125,118.34945678710938,212.2223052978516,137.61959838867188,3.867403314917127,9.578954423592496,40.414216312963426,13.276033057851238,50.98479362780594,235.0312805175781,93.03021240234376,147.30999755859375,246.67999267578125,122.70037078857422,9,9,9,9,9
2020-06,2.475,1.405849,12.126,1.923,5.469999999999999,237.6386260986328,73.72296905517578,115.95575714111328,173.27191162109375,130.3868408203125,4.010589013898082,10.482276657060519,42.24128686327076,13.88539251407751,50.967261904761905,212.2223052978516,79.5596923828125,137.61959838867188,231.8761138916016,118.34945678710938,6,6,6,6,6
2020-03,2.51,1.2396390000000002,11.491999999999996,2.048,4.971000000000001,227.45849609375,71.27485656738281,105.09851837158205,143.28366088867188,117.48714447021484,5.070821529745043,12.41189279731993,48.66396761133604,16.039669421487606,51.41335227272725,173.27191162109375,73.72296905517578,130.3868408203125,237.6386260986328,115.95575714111328,3,3,3,3,3
2019-12,2.8340000000000005,1.32167,11.863,1.8730000000000002,5.416999999999999,268.34442138671875,104.06209564208984,125.68124389648438,189.68055725097656,132.79995727539062,4.318558900213319,11.850311526479752,46.1060865314104,17.75603392041748,57.909738717339685,143.28366088867188,71.27485656738281,117.48714447021484,227.45849609375,105.09851837158205,12,12,12,12,12
2019-09,2.373,1.3227,12.327000000000002,1.7199999999999998,6.0829999999999975,248.8314971923828,94.50211334228516,134.75993347167972,174.65020751953125,132.29116821289062,5.805843543826579,11.466614906832302,41.970068027210885,17.345911949685537,101.48936170212768,189.68055725097656,104.06209564208984,132.79995727539062,268.34442138671875,125.68124389648438,9,9,9,9,9
2019-06,2.359,1.299744,12.735999999999995,1.758,6.2120000000000015,247.1585388183593,88.11610412597656,126.3030014038086,192.79234313964844,125.66219329833984,4.385553470919326,11.427316293929712,48.45492371705964,17.667822250236362,102.31814548361315,174.65020751953125,94.50211334228516,132.29116821289062,248.8314971923828,134.75993347167972,6,6,6,6,6
2019-03,2.008,1.2783950000000002,11.741,1.7559999999999991,7.0070000000000014,244.134521484375,80.55403900146484,127.71680450439452,179.98385620117188,116.58634948730469,5.0669800235017615,11.625101874490626,50.31450203843912,17.61438939728621,99.56487341772151,192.79234313964844,88.11610412597656,125.66219329833984,247.1585388183593,126.3030014038086,3,3,3,3,3
2018-12,1.9060000000000008,1.23255,11.283,1.775,6.133000000000001,219.5891571044922,73.10694885253906,101.70355224609376,143.2757110595703,104.25828552246094,6.092020966802562,13.260113421550093,47.57154538021261,18.988603988603987,89.36094252052837,179.98385620117188,80.55403900146484,116.58634948730469,244.134521484375,127.71680450439452,12,12,12,12,12
2018-09,1.97,1.246356,12.741,1.9380000000000008,5.602,253.5497283935547,84.87877655029297,133.59014892578122,172.11441040039062,104.67281341552734,1.8522930315664083,29.5045283018868,29.742656615544586,42.16062544420753,43.20244328097733,143.2757110595703,73.10694885253906,104.25828552246094,219.5891571044922,101.70355224609376,9,9,9,9,9
