,FCF,PricePerShare,ROE,Prediction
2020-09,0.9169292773199458,1.1503650048489646,0.1875762681777891,122.70037078857422
2020-06,0.8205651346824054,1.0995778258115596,0.2504378455428561,118.34945678710938
2020-03,0.7039718781324039,0.8692195475027616,0.47141444804335547,115.95575714111328
2019-12,0.7721991623280676,1.3059236962707599,0.3834088483858382,105.09851837158205
2019-09,0.8575292428315386,1.4985464564619613,0.24110638111584026,125.68124389648438
2019-06,0.9327447663787778,1.3191155392386715,0.4642221538374529,134.75993347167972
2019-03,0.749763235988793,1.3491122313103772,0.5282021826853452,126.3030014038086
2018-12,0.6655365616987293,0.7971884751292897,0.4338289346730408,127.71680450439452
2018-09,0.9336642715566177,1.473727111534075,-0.17958584026536015,101.70355224609376
2018-06,0.8071403590859542,1.2299869513145556,-0.13586241672675003,133.59014892578122
2018-03,1.0693832358056732,1.4533625125228342,-0.13686090801846648,122.1021957397461
2017-12,0.97228348902586,1.4257450303160581,-0.0684713095305752,132.63032531738278
2017-09,0.644939645715133,1.24819847709043,0.9797589256338909,131.32865905761722
2017-06,0.7578548815537774,1.3766210967108303,1.1368471920298076,122.96054077148438
2017-03,0.7205229713335091,1.7080431855427993,1.226632132069643,129.01335144042972
2016-12,0.969157171421208,1.5414768040111333,1.3628272699085722,144.63392639160156
2016-09,1.2611920159029135,1.3916736702133279,1.423693339755844,136.7833251953125
2016-06,1.2551232817291753,1.2466551795770113,1.710225205405061,129.72280883789062
2016-03,1.3296032011341443,1.216119935918653,2.067224020847877,122.88780212402344
2015-12,1.0004203474677382,0.9571404007145196,1.9458971031118046,121.44861602783205
2015-09,1.102117620136745,1.0582399851783735,1.9551738252598467,109.24240112304688
2015-06,1.02561478934053,1.3310614454580216,1.334656713620476,114.0074234008789
2015-03,0.9739385983459715,1.2753677328639517,1.1345734438595947,126.86603546142578
2014-12,0.92336581356482,1.2560271426706142,1.38123135893695,124.24108123779295
2014-09,0.9873633739424225,1.714316089385888,1.5098895441946711,123.32952117919922
2014-06,0.9671342600299615,1.558393183635878,1.9341680372547183,144.92958068847656
2014-03,0.8967001634074848,1.721129001672942,1.8475669571365112,137.58062744140622
2013-12,1.044740497039584,1.6259855355231478,1.340186067567925,145.2506866455078
2013-09,1.0142129251353247,1.5721805574986787,1.5339433895826207,140.76638793945312
