,FCF,PricePerShare,ROE,Prediction
2020-09,6.362,137.61959838867188,50.98479362780594,147.30999755859375
2020-06,5.469999999999999,130.3868408203125,50.967261904761905,137.61959838867188
2020-03,4.971000000000001,117.48714447021484,51.41335227272725,130.3868408203125
2019-12,5.416999999999999,132.79995727539062,57.909738717339685,117.48714447021484
2019-09,6.0829999999999975,132.29116821289062,101.48936170212768,132.79995727539062
2019-06,6.2120000000000015,125.66219329833984,102.31814548361315,132.29116821289062
2019-03,7.0070000000000014,116.58634948730469,99.56487341772151,125.66219329833984
2018-12,6.133000000000001,104.25828552246094,89.36094252052837,116.58634948730469
2018-09,5.602,104.67281341552734,43.20244328097733,104.25828552246094
2018-06,5.83,101.09339904785156,41.981735159817354,104.67281341552734
2018-03,5.910000000000003,100.42974090576172,44.001802613790005,101.09339904785156
2017-12,7.060999999999999,109.5298080444336,40.98734177215189,100.42974090576172
2017-09,6.978,101.07420349121094,54.057408844065186,109.5298080444336
2017-06,6.808,104.02890014648438,57.373737373737384,101.07420349121094
2017-03,7.196999999999999,100.0718231201172,56.65120202446224,104.02890014648438
2016-12,7.6229999999999976,92.96519470214844,51.081517352703784,100.0718231201172
2016-09,8.052,95.9339370727539,45.55174777244686,92.96519470214844
2016-06,8.365000000000002,92.7816390991211,36.5925925925926,95.9339370727539
2016-03,8.022000000000002,89.08338165283203,35.87213342599027,92.7816390991211
2015-12,8.106000000000002,86.2418212890625,30.959681998864284,89.08338165283203
2015-09,7.806000000000001,80.82495880126953,27.13824636901559,86.2418212890625
2015-06,7.824999999999997,79.38634490966797,33.138500635324014,80.82495880126953
2015-03,7.820999999999999,80.73027801513672,32.29130542482041,79.38634490966797
2014-12,7.6469999999999985,79.30390930175781,32.60575719649561,80.73027801513672
2014-09,6.881000000000001,77.56169891357422,30.22415669205657,79.30390930175781
2014-06,6.540000000000001,73.9100112915039,29.733014977208594,77.56169891357422
2014-03,6.32,68.56576538085939,30.386398763523964,73.9100112915039
2013-12,6.8930000000000025,67.62744140625,29.31709438886473,68.56576538085939
2013-09,7.221,64.38319396972656,30.97929751104908,67.62744140625
2013-06,7.523,65.76863861083984,29.087726974403854,64.38319396972656
2013-03,7.170000000000001,63.17096710205078,28.24994235646761,65.76863861083984
2012-12,5.7650000000000015,54.25472259521485,26.62931034482759,63.17096710205078
2012-09,5.442,55.67869186401367,25.813751087902517,54.25472259521485
2012-06,4.828999999999999,55.17950057983398,27.24807953004971,55.67869186401367
2012-03,4.651999999999999,51.41167831420898,28.937415578568203,55.17950057983398
2011-12,5.605,50.99353408813477,31.329929491855093,51.41167831420898
2011-09,5.849,47.1886100769043,29.118651787747673,50.99353408813477
2011-06,5.742999999999999,53.26276779174805,27.32583297273907,47.1886100769043
2011-03,6.0749999999999975,48.35741424560547,29.350522987107762,53.26276779174805
2010-12,5.195,48.67567443847656,33.887399463806965,48.35741424560547
2010-09,4.621,49.13505935668945,36.88799076212471,48.67567443847656
2010-06,4.485000000000001,44.73786544799805,38.66208190059393,49.13505935668945
2010-03,4.2989999999999995,48.19063186645508,36.25326749927388,44.73786544799805
2009-12,4.668,43.97406768798828,35.403393867222384,48.19063186645508
2009-09,4.559000000000001,42.12737655639648,32.111724984653165,43.97406768798828
2009-06,4.013,39.15442276000977,32.60730301089045,42.12737655639648
2009-03,3.778000000000002,36.37715530395508,34.98635743519782,39.15442276000977
2008-12,4.553000000000001,38.36259460449219,35.57246627464545,36.37715530395508
2008-09,3.853,49.53007507324219,35.420560747663565,38.36259460449219
2008-06,4.526,43.92233276367188,36.37041640770665,49.53007507324219
2008-03,4.356,49.55326843261719,35.399876007439545,43.92233276367188
2007-12,4.504,51.81378936767578,33.95139513951394,49.55326843261719
2007-09,4.785,49.76690292358398,39.3299620733249,51.81378936767578
2007-06,4.2189999999999985,43.81303787231445,38.83615084525358,49.76690292358398
2007-03,4.4910000000000005,42.703372955322266,38.931092436974794,43.81303787231445
2006-12,4.016,41.82549285888672,38.10874704491727,42.703372955322266
2006-09,3.495,43.43360137939453,32.458800263678306,41.82549285888672
2006-06,3.303,39.77558517456055,29.33060109289617,43.43360137939453
2006-03,3.4319999999999995,38.095191955566406,28.985200845665965,39.77558517456055
2005-12,4.1160000000000005,38.77613067626953,30.05158437730288,38.095191955566406
2005-09,4.411999999999999,37.058555603027344,29.826546003016592,38.77613067626953
2005-06,4.474,35.07586669921875,33.28352633545013,37.058555603027344
2005-03,3.7049999999999987,34.330089569091804,33.3977580208736,35.07586669921875
2004-12,3.667,33.64841842651367,34.39771335238873,34.330089569091804
2004-09,3.317,31.21720695495605,33.52088661551577,33.64841842651367
2004-06,2.9399999999999995,34.41736602783203,33.28767123287671,31.21720695495605
2004-03,3.3960000000000004,34.25423812866211,32.370472260430994,34.41736602783203
2003-12,2.983,29.56525230407715,32.7077497665733,34.25423812866211
2003-09,3.2620000000000005,28.966142654418945,31.322195704057275,29.56525230407715
