,FCF,PricePerShare,ROE,Prediction
2020-09,1.371369,79.5596923828125,9.578954423592496,93.03021240234376
2020-06,1.405849,73.72296905517578,10.482276657060519,79.5596923828125
2020-03,1.2396390000000002,71.27485656738281,12.41189279731993,73.72296905517578
2019-12,1.3216700000000001,104.06209564208984,11.850311526479752,71.27485656738281
2019-09,1.3227,94.50211334228516,11.466614906832302,104.06209564208984
2019-06,1.299744,88.11610412597656,11.427316293929712,94.50211334228516
2019-03,1.2783950000000002,80.55403900146484,11.625101874490626,88.11610412597656
2018-12,1.23255,73.10694885253906,13.260113421550093,80.55403900146484
2018-09,1.246356,84.87877655029297,29.5045283018868,73.10694885253906
2018-06,1.275586,79.55339050292969,29.81298449612403,84.87877655029297
2018-03,1.322423,82.09408569335938,28.76227141482194,79.55339050292969
2017-12,1.408785,88.32611846923828,25.69151943462897,82.09408569335938
2017-09,1.484159,77.8395767211914,11.21814556331007,88.32611846923828
2017-06,1.5063320000000002,74.35044860839844,11.875767195767196,77.8395767211914
2017-03,1.4934729999999998,74.72811889648438,12.71113636363636,74.35044860839844
2016-12,1.373552,71.27052307128906,12.424406779661016,74.72811889648438
2016-09,1.345658,61.59840393066406,11.644468085106384,71.27052307128906
2016-06,1.2411260000000002,59.6026496887207,11.082172131147539,61.59840393066406
2016-03,1.1463080000000003,52.09272766113281,11.64994499449945,59.6026496887207
2015-12,1.083097,54.70824432373047,12.286946386946385,52.09272766113281
2015-09,0.9146559999999999,53.98085021972656,12.30716723549488,54.70824432373047
2015-06,0.8761399999999999,55.59003448486328,12.436277974087167,53.98085021972656
2015-03,0.849218,52.31669235229492,12.280138568129333,55.59003448486328
2014-12,0.8453430000000001,51.47608947753906,12.805188679245285,52.31669235229492
2014-09,0.971254,49.53036880493164,12.910419161676645,51.47608947753906
2014-06,1.0271130000000002,51.65207290649414,12.215873015873024,49.53036880493164
2014-03,1.088372,49.38572311401367,12.68618266978923,51.65207290649414
2013-12,1.108112,49.04058456420898,13.080940594059406,49.38572311401367
2013-09,1.011135,45.19558334350586,13.795372750642667,49.04058456420898
2013-06,0.9840969999999999,40.58655166625977,13.991895424836605,45.19558334350586
2013-03,0.944117,37.15315246582031,12.981150550795595,40.58655166625977
2012-12,0.9381729999999999,32.008872985839844,12.396487119437941,37.15315246582031
2012-09,0.8663350000000001,31.71712875366211,12.39011124845488,32.008872985839844
2012-06,0.8471920000000001,31.13070869445801,12.610804020100502,31.71712875366211
2012-03,0.8383660000000001,30.607892990112305,13.138853503184714,31.13070869445801
2011-12,0.8540840000000001,26.568359375,13.138853503184714,30.607892990112305
2011-09,0.958859,21.271434783935547,12.5690036900369,26.568359375
2011-06,0.8983129999999999,26.09197998046875,13.554423592493295,21.271434783935547
2011-03,1.049217,26.975887298583984,13.165217391304347,26.09197998046875
2010-12,1.135725,24.11831283569336,13.560490463215258,26.975887298583984
2010-09,1.135725,21.453752517700195,13.560490463215258,24.11831283569336
2010-06,1.08514,19.92905044555664,15.577065767284992,21.453752517700195
2010-03,1.056271,21.47604751586914,15.251864406779662,19.92905044555664
2009-12,0.9696110000000001,17.529321670532227,13.868493150684932,21.47604751586914
2009-09,0.699349,17.321924209594727,13.635612082670903,17.529321670532227
2009-06,0.661184,14.67058563232422,13.701926444833624,17.321924209594727
2009-03,0.708551,10.333575248718262,15.501886792452824,14.67058563232422
2008-12,0.7208,17.610021591186523,16.5058394160584,10.333575248718262
2008-09,0.793093,23.42447853088379,15.725483304042182,17.610021591186523
2008-06,0.8178700000000001,22.91985893249512,16.236106750392462,23.42447853088379
2008-03,0.8104420000000001,23.43854141235352,15.611926605504589,22.91985893249512
2007-12,0.825838,23.551626205444336,15.770702541106136,23.43854141235352
2007-09,0.8258680000000002,24.1982536315918,16.853605015673985,23.551626205444336
2007-06,0.8555039999999999,25.96559333801269,16.45956790123457,24.1982536315918
2007-03,0.892826,25.36860275268555,15.623718887262076,25.96559333801269
2006-12,0.8576349999999999,24.610523223876964,15.209090909090907,25.36860275268555
2006-09,0.8458620000000001,24.30966186523437,14.73108504398827,24.610523223876964
2006-06,0.8231729999999999,23.33950424194336,15.37722308892356,24.30966186523437
2006-03,0.8024640000000001,21.90587043762207,14.972030075187972,23.33950424194336
2005-12,0.8540130000000001,21.288209915161133,14.634859675036928,21.90587043762207
2005-09,0.8441569999999999,20.185508728027344,14.89278033794163,21.288209915161133
2005-06,0.827268,19.902767181396484,14.301897810218975,20.185508728027344
2005-03,0.8110689999999999,19.902767181396484,14.518836140888212,19.902767181396484
2004-12,0.76307,21.697664260864247,14.2,19.902767181396484
2004-09,0.776999,20.153152465820312,13.945427286356821,21.697664260864247
2004-06,0.7447819999999999,20.38810920715332,14.385576923076925,20.153152465820312
2004-03,0.726961,20.34247779846192,13.818921032056297,20.38810920715332
2003-12,0.7368999999999999,17.145668029785153,13.995769606247963,20.34247779846192
2003-09,0.697842,15.259421348571776,14.511296076099875,17.145668029785153
2003-06,0.744121,13.952754974365234,14.679441923012273,15.259421348571776
2003-03,0.720969,13.3759183883667,13.594698290896408,13.952754974365234
2002-12,0.648368,13.615845680236815,13.73576875332506,13.3759183883667
2002-09,0.6241410000000001,12.737980842590332,13.337147075106106,13.615845680236815
2002-06,0.6619689999999999,14.168779373168945,13.207138788684256,12.737980842590332
2002-03,0.5590839999999999,14.910383224487305,14.86905997094833,14.168779373168945
2001-12,0.6140079999999999,14.521018028259276,14.422330097087386,14.910383224487305
2001-09,0.6459159999999999,14.384542465209961,15.09000825763832,14.521018028259276
2001-06,0.5230899999999999,14.798027992248535,15.186984998943586,14.384542465209961
2001-03,0.5880529999999999,14.25597095489502,15.575131717597465,14.798027992248535
2000-12,0.5262720000000001,14.075526237487793,16.450806634855713,14.25597095489502
2000-09,0.5919679999999999,10.152983665466307,14.88556995387657,14.075526237487793
2000-06,0.560975,8.980463981628418,13.888692579505301,10.152983665466307
2000-03,0.525088,8.379609107971191,11.892857142857142,8.980463981628418
1999-12,0.503116,10.496976852416992,10.93394532029535,8.379609107971191
1999-09,0.396739,9.313728332519533,10.909565916398714,10.496976852416992
1999-06,0.37798699999999996,12.251395225524902,8.816878328553873,9.313728332519533
1999-03,0.3885090000000001,11.321418762207033,11.021992818671453,12.251395225524902
1998-12,0.3833,12.609785079956055,11.42710280373832,11.321418762207033
1998-09,0.3406,10.981098175048828,11.880685424159086,12.609785079956055
1998-06,0.35925300000000004,13.933331489562988,15.488493269648284,10.981098175048828
1998-03,0.390839,13.909379005432127,16.428122192273136,13.933331489562988
1997-12,0.4039,12.8087739944458,17.83581323755772,13.909379005432127
1997-09,0.433917,11.827858924865724,17.335275423728813,12.8087739944458
1997-06,0.46287399999999995,10.735479354858398,16.917330403735235,11.827858924865724
1997-03,0.41103199999999995,8.266053199768066,17.294768890119013,10.735479354858398
1996-12,0.406991,7.538339138031006,17.250415512465374,8.266053199768066
1996-09,0.407434,6.766246795654298,9.87078330474557,7.538339138031006
1996-06,0.4040240000000001,6.410053253173827,10.175047740292804,6.766246795654298
1996-03,0.38198000000000004,6.550942897796631,9.499842519685043,6.410053253173827
1995-12,0.31306,6.544887065887451,9.415323906609665,6.550942897796631
1995-09,0.2814,6.051557540893555,17.329384666008554,6.544887065887451
1995-06,0.1598,5.38283634185791,17.620052770448552,6.051557540893555
1995-03,0.1661,5.877629280090332,18.695683196575093,5.38283634185791
1994-12,0.15819999999999998,4.939332008361816,19.091554293825414,5.877629280090332
1994-09,0.11519999999999996,6.124946594238281,22.153608645310683,4.939332008361816
1994-06,0.2708,5.405311107635498,22.735923869944486,6.124946594238281
1994-03,0.2989,5.539750576019287,23.923444976076564,5.405311107635498
1993-12,0.3833,6.1549720764160165,23.329416372894634,5.539750576019287
1993-09,0.4772,7.689013481140138,23.05623471882641,6.1549720764160165
1993-06,0.3326000000000001,7.193204402923584,23.79410543794105,7.689013481140138
1993-03,0.3693,8.070479393005371,22.7107438016529,7.193204402923584
1992-12,0.3951,7.6638126373291025,22.889176369124627,8.070479393005371
1992-09,0.3865,6.689588069915772,23.710407239819013,7.6638126373291025
1992-06,0.4924,6.002378463745117,24.184731385485396,6.689588069915772
1992-03,0.4661,5.0045037269592285,24.1923076923077,6.002378463745117
1991-12,0.3569,5.046132564544678,23.046728971962622,5.0045037269592285
1991-09,0.4769,4.314588069915772,22.048827190043077,5.046132564544678
1991-06,0.3849,4.1394128799438485,22.55298176441597,4.314588069915772
1991-03,0.3612000000000001,4.828275680541992,22.824236354531802,4.1394128799438485
1990-12,0.4312,4.1373772621154785,24.060860440713547,4.828275680541992
1990-09,0.3214,3.4421579837799072,25.06981740064447,4.1373772621154785
