,FCF,PricePerShare,ROE,Prediction
2021-03,15.519000000000002,131.78750610351562,25.261176470588232,131.78750610351562
2020-12,14.967,122.8474578857422,28.78186968838528,131.78750610351562
2020-09,12.65,117.0417251586914,40.414216312963426,122.8474578857422
2020-06,12.126,114.67446899414062,42.24128686327076,117.0417251586914
2020-03,11.491999999999996,103.93720245361328,48.66396761133604,114.67446899414062
2019-12,11.863,124.29249572753906,46.1060865314104,103.93720245361328
2019-09,12.327000000000002,133.27085876464844,41.970068027210885,124.29249572753906
2019-06,12.735999999999995,124.90739440917969,48.45492371705964,133.27085876464844
2019-03,11.741,126.30558013916016,50.31450203843912,124.90739440917969
2018-12,11.283,100.57974243164062,47.57154538021261,126.30558013916016
2018-09,12.741,132.114013671875,29.742656615544586,100.57974243164062
2018-06,12.052999999999999,120.75299835205078,31.013477088948783,132.114013671875
2018-03,13.479000000000005,131.164794921875,30.984455958549226,120.75299835205078
2017-12,12.950999999999995,129.87750244140622,32.972198337632555,131.164794921875
2017-09,11.171,121.6018524169922,63.438990182328176,129.87750244140622
2017-06,11.785,127.58780670166016,68.00475765685401,121.6018524169922
2017-03,11.582,143.0357666015625,70.61435523114355,127.58780670166016
2016-12,12.934000000000001,135.27189636230472,74.57286432160805,143.0357666015625
2016-09,14.522,128.28939819335938,76.34193548387097,135.27189636230472
2016-06,14.489,121.52994537353516,84.66997870830373,128.28939819335938
2016-03,14.894,120.1066665649414,95.046142488003,121.52994537353516
2015-12,13.104000000000001,108.03528594970705,91.51977793199164,120.1066665649414
2015-09,13.657,112.74766540527344,91.7894056847545,108.03528594970705
2015-06,13.241,125.4641571044922,73.7540876389797,112.74766540527344
2015-03,12.96,122.8682632446289,67.93867120954002,125.4641571044922
2014-12,12.685000000000002,121.9667510986328,75.10777881911905,122.8682632446289
2014-09,13.033,143.328125,78.8472265261853,121.9667510986328
2014-06,12.922999999999998,136.06037902832028,91.17887285597605,143.328125
2014-03,12.54,143.64566040039062,88.66181410974245,136.06037902832028
2013-12,13.345,139.21096801757812,73.91479820627805,143.64566040039062
2013-09,13.178999999999998,136.70301818847656,79.5463510848126,139.21096801757812
2013-06,13.945999999999998,140.37889099121094,82.31186966640806,136.70301818847656
2013-03,14.844999999999995,155.94747924804688,84.00506970849176,140.37889099121094
2012-12,14.868999999999998,139.45867919921878,80.29013539651841,155.94747924804688
2012-09,15.592,150.37661743164062,72.46434937611409,139.45867919921878
2012-06,15.724999999999998,141.16954040527344,75.10844485463777,150.37661743164062
2012-03,15.726000000000004,149.97515869140625,73.0618744313012,141.16954040527344
2011-12,15.179000000000006,131.65809631347656,74.47627994363549,149.97515869140625
2011-09,14.776000000000002,124.70561981201172,71.7309458218549,131.65809631347656
2011-06,14.19,121.8076400756836,67.78218694885365,124.70561981201172
2011-03,13.909,115.2709503173828,66.30792883812872,121.8076400756836
2010-12,14.794999999999998,103.33261108398438,71.1927045836333,115.2709503173828
2010-09,14.256000000000002,94.02912139892578,76.07190060798307,103.33261108398438
2010-06,15.522,86.12992095947266,80.37854889589904,94.02912139892578
2010-03,16.602999999999998,89.00091552734375,76.85978169605376,86.12992095947266
2009-12,16.695999999999998,90.43540954589844,53.41157748159936,89.00091552734375
2009-09,16.967999999999996,82.2662353515625,55.757964507162704,90.43540954589844
2009-06,15.356000000000002,71.4853286743164,57.235294117647065,82.2662353515625
2009-03,14.561000000000005,65.98568725585939,58.40132827324477,71.4853286743164
2008-12,13.924999999999995,57.00596237182617,72.28244945795487,65.98568725585939
2008-09,11.865,78.78269958496094,53.56820234869016,57.00596237182617
2008-06,12.439999999999998,79.53047180175781,40.64550641940085,78.78269958496094
2008-03,11.692999999999998,76.94134521484375,38.07060468367703,79.53047180175781
2007-12,10.584000000000001,71.96179962158203,33.21747448979591,76.94134521484375
2007-09,10.942000000000002,78.14188385009766,36.98706099815158,71.96179962158203
2007-06,10.502,69.5709228515625,39.8706809456456,78.14188385009766
2007-03,9.604,62.06487274169922,31.61385650960434,69.5709228515625
2006-12,9.853000000000002,63.77557754516602,32.31869254341164,62.06487274169922
2006-09,10.165,53.61676406860352,28.39080459770115,63.77557754516602
2006-06,10.668,50.06685256958008,26.573184181503077,53.61676406860352
2006-03,11.288,53.55554962158203,25.5860891165968,50.06685256958008
2005-12,10.28,53.24653625488281,25.26349307435121,53.55554962158203
2005-09,7.725,51.83966827392578,25.644151007279497,53.24653625488281
2005-06,7.836999999999998,47.83436965942383,26.108729205968107,51.83966827392578
2005-03,8.777999999999999,58.753684997558594,26.01834227374979,47.83436965942383
2004-12,10.293,63.26235961914063,25.348246059989833,58.753684997558594
2004-09,11.350999999999999,54.91629028320313,22.511991472730504,63.26235961914063
2004-06,11.063000000000002,56.34057998657226,24.595505617977533,54.91629028320313
2004-03,10.705000000000002,58.58026123046875,25.655416012558874,56.34057998657226
2003-12,9.562999999999999,59.020362854003906,26.24774864918952,58.58026123046875
2003-09,9.672,56.14850234985352,24.187192118226605,59.020362854003906
2003-06,9.279,52.337486267089844,21.837228041901692,56.14850234985352
2003-03,8.389000000000001,49.66454696655274,15.7092272443241,52.337486267089844
2002-12,8.437999999999999,48.98033142089844,15.99553072625698,49.66454696655274
2002-09,8.723000000000003,36.78450393676758,21.9019914969792,48.98033142089844
2002-06,8.949,45.320396423339844,24.15305646290248,36.78450393676758
2002-03,9.506,65.33443450927734,32.79926756694896,45.320396423339844
2001-12,8.621000000000002,75.888916015625,35.92928588043732,65.33443450927734
2001-09,6.92,57.47315216064453,39.18327661643168,75.888916015625
2001-06,5.146000000000003,71.02711486816406,40.03800475059383,57.47315216064453
2001-03,3.4690000000000003,60.11578369140625,39.64753512741129,71.02711486816406
2000-12,3.092999999999998,53.0674057006836,39.769041769041785,60.11578369140625
2000-09,2.3480000000000003,70.22492980957031,38.81167656936193,53.0674057006836
2000-06,3.237000000000001,68.23905181884766,39.01280683030949,70.22492980957031
2000-03,3.0520000000000014,73.63890075683594,39.8613251155624,68.23905181884766
1999-12,3.688,67.0364990234375,39.387129724208386,73.63890075683594
1999-09,3.3240000000000007,75.09272003173828,41.24741200828158,67.0364990234375
1999-06,2.9309999999999987,80.1345443725586,40.51025775907418,75.09272003173828
1999-03,3.559000000000002,54.88502883911133,35.46813532651455,80.1345443725586
1998-12,2.503000000000001,57.0156135559082,32.30219499744768,54.88502883911133
1998-09,3.1079999999999988,39.67832946777344,31.354838709677423,57.0156135559082
1998-06,2.305000000000001,35.39128112792969,30.84112149532709,39.67832946777344
1998-03,2.325000000000001,31.959997177124023,29.310940973079767,35.39128112792969
1997-12,1.758,32.126083374023445,29.58485069191552,31.959997177124023
1997-09,2.2360000000000007,32.484935760498054,29.188272352798638,32.126083374023445
1997-06,3.467999999999998,27.60687828063965,28.375864536131658,32.484935760498054
1997-03,2.8320000000000007,20.941205978393555,27.613877743686558,27.60687828063965
1996-12,4.097000000000001,23.061037063598643,25.082005082005075,20.941205978393555
1996-09,6.114000000000001,18.900218963623047,22.146721488855228,23.061037063598643
1996-06,2.7200000000000006,14.981118202209473,14.444200833150624,18.900218963623047
1996-03,3.804,16.779178619384766,16.19721423833739,14.981118202209473
1995-12,5.141,13.751519203186035,18.61439073290265,16.779178619384766
1995-09,2.139,14.185816764831545,17.108489474901692,13.751519203186035
1995-06,7.095,14.377904891967773,21.78374807311165,14.185816764831545
1995-03,7.676,12.267217636108398,17.88680967594706,14.377904891967773
1994-12,7.354000000000001,10.942102432250977,13.88786764705882,12.267217636108398
1994-09,10.294,10.329967498779297,10.818353831598868,10.942102432250977
1994-06,7.239999999999997,8.681900978088379,6.26767780282845,10.329967498779297
1994-03,4.277000000000001,8.037371635437013,-29.86511724424153,8.681900978088379
1993-12,3.666,8.275979042053223,-28.954141743701292,8.037371635437013
1993-09,0.009000000000000341,6.121748447418213,-55.933639251676674,8.275979042053223
1993-06,-0.9909999999999995,7.1561527252197275,-67.08559046587214,6.121748447418213
1993-03,-0.3719999999999999,7.292906284332275,-30.60105886016817,7.1561527252197275
