,FCF,PricePerShare,ROE,Prediction
2021-03,4.15,243.1499938964844,7.456006951987832,243.1499938964844
2020-12,3.4760000000000004,249.3761138916016,6.994535519125682,243.1499938964844
2020-09,2.7289999999999996,231.0940856933593,3.867403314917127,249.3761138916016
2020-06,2.475,236.8371734619141,4.010589013898082,231.0940856933593
2020-03,2.51,226.69134521484366,5.070821529745043,236.8371734619141
2019-12,2.8340000000000005,267.439453125,4.318558900213319,226.69134521484366
2019-09,2.373,247.9923095703125,5.805843543826579,267.439453125
2019-06,2.359,246.324951171875,4.385553470919326,247.9923095703125
2019-03,2.008,243.3111572265625,5.0669800235017615,246.324951171875
2018-12,1.9060000000000008,218.84857177734366,6.092020966802562,243.3111572265625
2018-09,1.97,252.69461059570312,1.8522930315664083,218.84857177734366
2018-06,1.8369999999999995,231.26153564453125,5.272851296043656,252.69461059570312
2018-03,1.6819999999999995,208.51597595214844,0.3271841280891053,231.26153564453125
2017-12,1.7619999999999996,205.27061462402344,2.790858725761773,208.51597595214844
2017-09,1.8230000000000002,187.260498046875,10.49571020019066,205.27061462402344
2017-06,1.3730000000000002,185.7745361328125,7.818361303060218,187.260498046875
2017-03,1.872,173.99851989746094,17.30085582620145,185.7745361328125
2016-12,1.741,156.40606689453125,17.73559322033898,173.99851989746094
2016-09,1.8659999999999999,169.05044555664062,13.096037609133644,156.40606689453125
2016-06,1.944,158.9210968017578,14.973684210526311,169.05044555664062
2016-03,1.6500000000000004,141.7166290283203,12.71585557299843,158.9210968017578
2015-12,1.2900000000000005,143.197021484375,11.199739540940909,141.7166290283203
2015-09,1.1330000000000005,122.75236511230469,11.080994897959185,143.197021484375
2015-06,0.903,130.49491882324222,12.972542777556702,122.75236511230469
2015-03,0.8140000000000001,131.71597290039062,17.624959163672003,130.49491882324222
2014-12,1.026,127.13998413085938,22.74300405418768,131.71597290039062
2014-09,1.091,103.5312728881836,24.2455242966752,127.13998413085938
2014-06,1.5099999999999998,107.11196899414062,19.552343671584865,103.5312728881836
2014-03,1.44,105.52276611328124,19.41747572815534,107.11196899414062
2013-12,1.229,99.11650848388672,20.370972990562976,105.52276611328124
2013-09,1.1310000000000002,89.26725769042969,27.887415076027175,99.11650848388672
2013-06,0.8311900000000001,87.76292419433594,32.43739130434783,89.26725769042969
2013-03,1.05471,84.47624969482422,32.57790185761838,87.76292419433594
2012-12,1.1483599999999998,68.70137786865234,32.95375349537535,84.47624969482422
2012-09,1.209,68.58499145507811,24.80653026608714,68.70137786865234
2012-06,1.1450900000000002,64.87528228759766,25.32675603217157,68.58499145507811
2012-03,1.00304,66.97439575195311,25.58345800384697,64.87528228759766
2011-12,0.9480500000000002,64.06282806396484,23.97952554385275,66.97439575195311
2011-09,1.11701,62.48082733154297,25.465838509316768,64.06282806396484
2011-06,1.12671,73.04730224609375,26.1839762611276,62.48082733154297
2011-03,1.1900700000000002,67.1700439453125,25.718396909705447,73.04730224609375
2010-12,1.2285199999999998,70.93568420410156,26.29101796407185,67.1700439453125
2010-09,1.1181499999999998,61.87709045410156,24.751009674086603,70.93568420410156
