,FCF,PricePerShare,ROE,Prediction
2021-03,2.3039999999999994,267.59375,15.454240697284613,267.59375
2020-12,2.1430000000000002,235.8384094238281,13.406593406593409,267.59375
2020-09,2.084,211.4902648925781,13.276033057851238,235.8384094238281
2020-06,1.923,172.67422485351562,13.88539251407751,211.4902648925781
2020-03,2.048,142.78941345214844,16.039669421487606,172.67422485351562
2019-12,1.873,189.0262756347656,17.75603392041748,142.78941345214844
2019-09,1.7199999999999998,174.0477752685547,17.345911949685537,189.0262756347656
2019-06,1.758,192.12733459472656,17.667822250236362,174.0477752685547
2019-03,1.7559999999999991,179.36302185058594,17.61438939728621,192.12733459472656
2018-12,1.775,142.781494140625,18.988603988603987,179.36302185058594
2018-09,1.9380000000000008,171.52072143554688,42.16062544420753,142.781494140625
2018-06,1.827,142.68731689453125,39.44979367262725,171.52072143554688
2018-03,1.5550000000000002,127.76644134521484,38.31425598335068,142.68731689453125
2017-12,1.53,135.69754028320312,37.59304347826086,127.76644134521484
2017-09,1.2890000000000001,123.26861572265624,14.821928771508608,135.69754028320312
2017-06,1.34,112.8284149169922,14.517684887459804,123.26861572265624
2017-03,1.074,103.27213287353516,13.872925940914607,112.8284149169922
2016-12,1.1469999999999998,99.157470703125,13.594132029339852,103.27213287353516
2016-09,1.1000000000000003,88.48184967041016,13.183489987740087,99.157470703125
2016-06,0.4079999999999999,77.08785247802734,13.139582480556696,88.48184967041016
2016-03,0.7650000000000001,74.88648986816406,13.26025172553796,77.08785247802734
2015-12,0.5230000000000001,75.41779327392578,12.63499796995534,74.88648986816406
2015-09,0.2610000000000001,67.61772918701172,14.093349855431638,75.41779327392578
2015-06,0.7839999999999998,76.76943969726562,15.25452250736222,67.61772918701172
2015-03,0.8290000000000002,89.40434265136719,16.562899786780385,76.76943969726562
2014-12,0.7969999999999997,94.69210815429688,17.621145374449338,89.40434265136719
2014-09,1.14,95.90613555908205,17.701149425287355,94.69210815429688
2014-06,1.113,88.05352020263672,17.350157728706623,95.90613555908205
2014-03,0.9700000000000002,82.57182312011719,17.044289044289044,88.05352020263672
2013-12,1.1069999999999998,78.41976928710938,18.138651471984808,82.57182312011719
2013-09,0.8039999999999998,64.95658111572266,18.03687095166916,78.41976928710938
2013-06,0.7509999999999999,60.57831954956055,17.299999999999994,64.95658111572266
2013-03,0.5940000000000003,63.857139587402344,17.872127872127873,60.57831954956055
2012-12,0.8240000000000003,50.86935043334961,17.481259370314838,63.857139587402344
2012-09,0.69,51.92486190795898,17.803921568627448,50.86935043334961
2012-06,0.9500000000000002,58.17602920532226,19.31305201177625,51.92486190795898
2012-03,1.4220000000000002,53.02407455444336,19.53147877013177,58.17602920532226
2011-12,1.0670000000000002,58.30449676513672,18.512077294685987,53.02407455444336
2011-09,1.354,48.54100036621094,17.496430271299385,58.30449676513672
2011-06,1.243,59.2550048828125,16.319018404907986,48.54100036621094
2011-03,0.961,54.48552703857422,14.930787589498804,59.2550048828125
2010-12,1.244,49.0940055847168,14.426229508196723,54.48552703857422
2010-09,1.3259999999999998,46.23882293701172,13.569007263922515,49.0940055847168
2010-06,1.2970000000000002,40.96106338500977,12.300928187591598,46.23882293701172
