,Open,High,Low,Close,Volume
1999-06-30,53.37740547681762,56.29952621459961,51.5267290095557,56.29952621459961,2127600.0
1999-09-30,48.367686201314456,48.806948739974224,47.63558197021485,47.63558197021485,1113400.0
1999-12-31,71.93480330013485,74.18429408994193,71.59248948429465,73.69527435302734,383500.0
2000-03-31,84.61858333487976,87.6546667647192,80.9459017665256,82.46394348144531,1693300.0
2000-06-30,72.95937364768793,75.26386999274258,72.61615078778617,74.35678100585938,2540600.0
2000-09-29,87.5771180369756,92.09342681466715,87.5280277241746,89.5898208618164,2193700.0
2000-12-29,84.29308326672142,85.22694249824778,83.60497646454411,84.09648132324219,2075000.0
2001-03-30,69.20077185978772,70.43678083379758,66.99642181396484,66.99642181396484,2855900.0
2001-06-29,68.57644910918376,68.7656238366677,66.60586149110375,67.63056945800781,4347900.0
2001-09-28,54.93903833868872,57.54390900180695,54.86799936791125,56.32040786743164,3247900.0
2001-12-31,73.54323992693692,74.15195334946104,73.29817677389408,73.32189178466797,1228700.0
2002-03-28,70.53196766282498,71.9964349443916,70.42114350353651,71.44231414794922,2696000.0
2002-06-28,57.480661538728775,58.987052499171725,57.480661538728775,58.154571533203125,3451600.0
2002-09-30,52.37826077165617,53.00568876070995,51.218712381791896,52.44179916381836,6261500.0
2002-12-31,54.34690587636058,54.546124748458205,53.5739417595509,54.26721954345703,2286100.0
2003-03-31,54.28610187603236,55.475429523245786,54.278118094686526,54.34197616577149,4591300.0
2003-06-30,66.43412348134025,66.95376586914062,65.71461910587082,66.95376586914062,5715700.0
2003-09-30,67.9521315745897,68.04032952087753,67.06213856547484,67.2706069946289,5257900.0
2003-12-31,80.0661893392928,80.07423225317933,78.80372179672274,79.39073181152344,2877800.0
2004-03-31,84.05427559667332,84.36866860059268,83.58672985925763,84.11876678466797,2480200.0
2004-06-30,75.96194005059255,76.64882870095724,75.60637154978174,76.09123992919922,4135600.0
2004-09-30,75.65218013287235,75.83047228338265,74.92280596395335,75.56303405761719,2721700.0
2004-12-31,85.25950921150688,85.32451985743505,84.5444107055664,84.5444107055664,1487400.0
2005-03-31,89.60423217415412,89.81602573579568,88.83852129229925,89.59608459472656,3790100.0
2005-06-30,84.33082673127545,84.47780169958266,83.09787039878725,83.302001953125,3062500.0
2005-09-30,98.9383425325596,99.60125771418996,98.86468806527648,99.5030517578125,2643800.0
2005-12-30,104.27673395165412,105.03123807053876,103.9076815957271,104.73599243164062,1962500.0
2006-03-31,128.99794809348265,130.13181941986352,128.38171585736728,128.965087890625,3298400.0
2006-06-30,125.31424815020196,125.7423949684998,123.091198909985,123.8569107055664,5973300.0
2006-09-29,140.34945893170712,141.25732789446283,139.5653862749605,139.62315368652344,4394400.0
2006-12-29,166.1538341208782,167.36941341658,164.82249858715227,164.84730529785156,2762500.0
2007-03-30,171.8239262137527,173.14093069806873,169.55436153894664,171.1529998779297,5177000.0
2007-06-29,182.1454789749376,182.88385001962712,177.28384106498828,179.822509765625,7853800.0
2007-09-28,179.3228054818833,181.7413725653909,178.89893799914998,180.13731384277344,6156400.0
2007-12-31,176.13088267161055,180.4594429449469,174.3911364352844,179.01104736328125,5834300.0
2008-03-31,136.89825246502278,140.50062476153118,135.79753607932204,137.91558837890625,8977400.0
