,Open,High,Low,Close,Volume
1985-03-29,0.0,0.9638645052909852,0.9638645052909852,0.9638645052909852,200.0
1985-06-28,0.0,0.9820506280323243,0.9638645052909852,0.9638645052909852,6200.0
1985-09-30,0.0,0.9638651825132823,0.9547721147537231,0.9547721147537231,6800.0
1985-12-31,0.0,0.9729582667350768,0.9547721309082529,0.9729582667350768,2800.0
1986-03-31,0.0,0.9547721147537231,0.945679046994164,0.9547721147537231,16000.0
1986-06-30,0.0,1.018423080444336,1.009330017226083,1.018423080444336,15200.0
1986-09-30,0.0,1.1275408776080025,1.1093547344207764,1.1093547344207764,24000.0
1986-12-31,0.0,1.2366570437396014,1.2184709107434308,1.227563977241516,71400.0
1987-03-31,0.0,1.327587765124109,1.3094016313552856,1.3094016313552856,5200.0
1987-06-30,0.0,1.300308846252065,1.2912157773971558,1.2912157773971558,23000.0
1987-09-30,1.3457739353179932,1.3457739353179932,1.3457739353179932,1.3457739353179932,0.0
1987-12-31,0.0,1.2637542486190796,1.2637542486190796,1.2637542486190796,1400.0
1988-03-31,0.0,1.3488036394119265,1.3300702555312052,1.3488036394119265,8200.0
1988-06-30,0.0,1.3313065767288208,1.3027785786560604,1.3313065767288208,5400.0
1988-09-30,0.0,1.390802025794983,1.371485330992275,1.390802025794983,36400.0
1988-12-30,0.0,1.4233930110931396,1.4037600040435791,1.4233930110931396,9400.0
1989-03-31,0.0,1.4166086282048906,1.3966563940048218,1.3966563940048218,18400.0
1989-06-30,0.0,1.4610826052152193,1.4407897912538967,1.450936198234558,64400.0
1989-09-29,0.0,1.5473986864089966,1.5267667039235433,1.5473986864089966,20400.0
1989-12-29,0.0,1.5207954371968904,1.4998189484079678,1.5103071928024292,32800.0
1990-03-30,1.3875351008027792,1.3875351008027792,1.3555150600150228,1.366188406944275,10200.0
1990-06-29,1.4147334098815918,1.4147334098815918,1.3929682804987982,1.4147334098815918,8000.0
1990-09-28,1.2203627714404353,1.2203627714404353,1.1981743574142456,1.1981743574142456,47000.0
1990-12-31,1.3168903479055196,1.3509478569030762,1.3168903479055196,1.3509478569030762,20600.0
1991-03-28,1.5603370596892643,1.5832831929199886,1.5603370596892643,1.5718101263046265,18800.0
