,Open,High,Low,Close,Volume
1990-09-28,0.0,1.125,1.0,1.125,212400.0
1990-12-31,0.0,1.5416669845581057,1.4583330154418943,1.5416669845581057,58200.0
1991-03-28,0.0,2.541666984558105,2.416666984558105,2.5208330154418945,418200.0
1991-06-28,0.0,2.375,2.25,2.354166984558105,314400.0
1991-09-30,0.0,2.916666984558105,2.791666984558105,2.791666984558105,378000.0
1991-12-31,2.75,2.875,2.75,2.791666984558105,965400.0
1992-03-31,1.8333330154418943,1.8333330154418943,1.75,1.8333330154418943,1071000.0
1992-06-30,1.375,1.4583330154418943,1.375,1.4583330154418943,502800.0
1992-09-30,1.1666669845581057,1.2083330154418943,1.125,1.2083330154418943,82200.0
1992-12-31,1.4166669845581057,1.5,1.4166669845581057,1.4166669845581057,434400.0
1993-03-31,1.2916669845581057,1.375,1.2916669845581057,1.3333330154418943,148200.0
1993-06-30,1.625,1.7083330154418943,1.625,1.6666669845581057,666000.0
1993-09-30,2.0208330154418945,2.0208330154418945,1.9583330154418943,2.0208330154418945,178800.0
1993-12-31,1.4791669845581057,1.5416669845581057,1.4791669845581057,1.4791669845581057,135000.0
1994-03-31,1.5416669845581057,1.6041669845581057,1.5,1.5416669845581057,336600.0
1994-06-30,1.625,1.625,1.5625,1.5625,43800.0
1994-09-30,2.3125,2.416666984558105,2.25,2.375,783600.0
1994-12-30,2.7083330154418945,2.75,2.666666984558105,2.75,505800.0
1995-03-31,3.166666984558105,3.1875,3.104166984558105,3.166666984558105,594000.0
1995-06-30,4.770833015441895,4.8541669845581055,4.6875,4.7291669845581055,675000.0
1995-09-29,4.2916669845581055,4.2916669845581055,4.1666669845581055,4.208333015441895,1270200.0
1995-12-29,3.125,3.1458330154418945,3.0208330154418945,3.104166984558105,1043400.0
1996-03-29,3.8541669845581055,4.0,3.6875,3.8125,5664000.0
1996-06-28,3.25,3.3125,3.166666984558105,3.2083330154418945,788400.0
1996-09-30,2.7083330154418945,2.7708330154418945,2.666666984558105,2.7708330154418945,568200.0
1996-12-31,1.9166669845581052,1.9583330154418943,1.8541669845581052,1.9166669845581052,2433600.0
1997-03-31,2.0625,2.0833330154418945,1.9583330154418943,1.9583330154418943,1082400.0
1997-06-30,2.916666984558105,3.0208330154418945,2.6875,2.9583330154418945,1200600.0
1997-09-30,3.2708330154418945,3.354166984558105,3.229166984558105,3.2708330154418945,568200.0
1997-12-31,3.5625,3.75,3.5625,3.6354169845581055,867000.0
1998-03-31,2.979166984558105,2.979166984558105,2.9375,2.96875,392400.0
1998-06-30,2.8125,2.8125,2.6458330154418945,2.697916984558105,927000.0
1998-09-30,1.6666669845581057,1.7291669845581057,1.625,1.6770830154418943,636000.0
1998-12-31,1.2083330154418943,1.25,1.1875,1.2083330154418943,1636800.0
1999-03-31,1.7083330154418943,1.7083330154418943,1.6041669845581057,1.625,711000.0
1999-06-30,2.166666984558105,2.1770830154418945,2.104166984558105,2.1458330154418945,606600.0
1999-09-30,1.78125,1.7916669845581057,1.6770830154418943,1.78125,257400.0
1999-12-31,3.4375,3.6666669845581055,3.3125,3.6041669845581055,297000.0
2000-03-31,4.1666669845581055,4.3229169845581055,4.083333015441895,4.2916669845581055,1182000.0
2000-06-30,8.25,8.395833015441895,8.125,8.135416984558105,1792800.0
2000-09-29,3.7604169845581055,3.8541669845581055,3.6458330154418954,3.7291669845581055,2701200.0
