Attributes,AccountsPayable,AccountsPayable,AccountsPayable,AccountsPayable,AccountsPayable,AccountsReceivable,AccountsReceivable,AccountsReceivable,AccountsReceivable,AccountsReceivable,AccruedComprehensiveInc,AccruedComprehensiveInc,AccruedComprehensiveInc,AccruedComprehensiveInc,AccruedComprehensiveInc,AverageBasicSharesOutstanding,AverageBasicSharesOutstanding,AverageBasicSharesOutstanding,AverageBasicSharesOutstanding,AverageBasicSharesOutstanding,AverageDilutedSharesOutstanding,AverageDilutedSharesOutstanding,AverageDilutedSharesOutstanding,AverageDilutedSharesOutstanding,AverageDilutedSharesOutstanding,BeginningCash,BeginningCash,BeginningCash,BeginningCash,BeginningCash,CashandEquivalents,CashandEquivalents,CashandEquivalents,CashandEquivalents,CashandEquivalents,CashandShortTermInvestments,CashandShortTermInvestments,CashandShortTermInvestments,CashandShortTermInvestments,CashandShortTermInvestments,CashfromFinancing,CashfromFinancing,CashfromFinancing,CashfromFinancing,CashfromFinancing,CashfromInvesting,CashfromInvesting,CashfromInvesting,CashfromInvesting,CashfromInvesting,CashfromOperations,CashfromOperations,CashfromOperations,CashfromOperations,CashfromOperations,CashfromOperations(TTM),CashfromOperations(TTM),CashfromOperations(TTM),CashfromOperations(TTM),CashfromOperations(TTM),CashfromOtherFinancingActivities,CashfromOtherFinancingActivities,CashfromOtherFinancingActivities,CashfromOtherFinancingActivities,CashfromOtherFinancingActivities,ChangeinCash,ChangeinCash,ChangeinCash,ChangeinCash,ChangeinCash,ChangeinOtherWorkingCap,ChangeinOtherWorkingCap,ChangeinOtherWorkingCap,ChangeinOtherWorkingCap,ChangeinOtherWorkingCap,ChangesinWorkingCapital,ChangesinWorkingCapital,ChangesinWorkingCapital,ChangesinWorkingCapital,ChangesinWorkingCapital,CommonStockIssuance,CommonStockIssuance,CommonStockIssuance,CommonStockIssuance,CommonStockIssuance,DebtRepayment,DebtRepayment,DebtRepayment,DebtRepayment,DebtRepayment,DividendPerShare,DividendPerShare,DividendPerShare,DividendPerShare,DividendPerShare,EBIT,EBIT,EBIT,EBIT,EBIT,EPSBasic,EPSBasic,EPSBasic,EPSBasic,EPSBasic,EPSBasicfromContinuingOperations,EPSBasicfromContinuingOperations,EPSBasicfromContinuingOperations,EPSBasicfromContinuingOperations,EPSBasicfromContinuingOperations,EPSBasicfromDiscontinuedOperations,EPSBasicfromDiscontinuedOperations,EPSBasicfromDiscontinuedOperations,EPSBasicfromDiscontinuedOperations,EPSBasicfromDiscontinuedOperations,EPSBasicfromExtraordinaries,EPSBasicfromExtraordinaries,EPSBasicfromExtraordinaries,EPSBasicfromExtraordinaries,EPSBasicfromExtraordinaries,EPSDiluted,EPSDiluted,EPSDiluted,EPSDiluted,EPSDiluted,EPSDiluted(TTM),EPSDiluted(TTM),EPSDiluted(TTM),EPSDiluted(TTM),EPSDiluted(TTM),EPSDilutedfromContinuingOperations,EPSDilutedfromContinuingOperations,EPSDilutedfromContinuingOperations,EPSDilutedfromContinuingOperations,EPSDilutedfromContinuingOperations,EPSDilutedfromDiscontinuedOperations,EPSDilutedfromDiscontinuedOperations,EPSDilutedfromDiscontinuedOperations,EPSDilutedfromDiscontinuedOperations,EPSDilutedfromDiscontinuedOperations,EPSDilutedfromExtraordinaries,EPSDilutedfromExtraordinaries,EPSDilutedfromExtraordinaries,EPSDilutedfromExtraordinaries,EPSDilutedfromExtraordinaries,EndingCash,EndingCash,EndingCash,EndingCash,EndingCash,"ExtraordinaryItems,IncomeStatement","ExtraordinaryItems,IncomeStatement","ExtraordinaryItems,IncomeStatement","ExtraordinaryItems,IncomeStatement","ExtraordinaryItems,IncomeStatement",FCF,FCF,FCF,FCF,FCF,IncomefromContinuingOperations,IncomefromContinuingOperations,IncomefromContinuingOperations,IncomefromContinuingOperations,IncomefromContinuingOperations,IncomefromDiscontinuedOperations,IncomefromDiscontinuedOperations,IncomefromDiscontinuedOperations,IncomefromDiscontinuedOperations,IncomefromDiscontinuedOperations,IssuanceofCapitalStock,IssuanceofCapitalStock,IssuanceofCapitalStock,IssuanceofCapitalStock,IssuanceofCapitalStock,IssuanceofDebt,IssuanceofDebt,IssuanceofDebt,IssuanceofDebt,IssuanceofDebt,LongTermDeferredTaxLiabilities,LongTermDeferredTaxLiabilities,LongTermDeferredTaxLiabilities,LongTermDeferredTaxLiabilities,LongTermDeferredTaxLiabilities,LongTermInvestments,LongTermInvestments,LongTermInvestments,LongTermInvestments,LongTermInvestments,MinorityInterestOwnership,MinorityInterestOwnership,MinorityInterestOwnership,MinorityInterestOwnership,MinorityInterestOwnership,NetChangeinCapitalExpenditures,NetChangeinCapitalExpenditures,NetChangeinCapitalExpenditures,NetChangeinCapitalExpenditures,NetChangeinCapitalExpenditures,NetChangeinCapitalExpenditures(TTM),NetChangeinCapitalExpenditures(TTM),NetChangeinCapitalExpenditures(TTM),NetChangeinCapitalExpenditures(TTM),NetChangeinCapitalExpenditures(TTM),NetChangeinLongTermDebt,NetChangeinLongTermDebt,NetChangeinLongTermDebt,NetChangeinLongTermDebt,NetChangeinLongTermDebt,NetChangeinPP&E,NetChangeinPP&E,NetChangeinPP&E,NetChangeinPP&E,NetChangeinPP&E,NetCommonEquityIssued(Purchased),NetCommonEquityIssued(Purchased),NetCommonEquityIssued(Purchased),NetCommonEquityIssued(Purchased),NetCommonEquityIssued(Purchased),NetDebtIssuance,NetDebtIssuance,NetDebtIssuance,NetDebtIssuance,NetDebtIssuance,NetIncome,NetIncome,NetIncome,NetIncome,NetIncome,NetIncome(TTM),NetIncome(TTM),NetIncome(TTM),NetIncome(TTM),NetIncome(TTM),NetInterestIncome,NetInterestIncome,NetInterestIncome,NetInterestIncome,NetInterestIncome,NetNon-OperatingInterestIncomeExpense,NetNon-OperatingInterestIncomeExpense,NetNon-OperatingInterestIncomeExpense,NetNon-OperatingInterestIncomeExpense,NetNon-OperatingInterestIncomeExpense,NetOperatingInterestIncome,NetOperatingInterestIncome,NetOperatingInterestIncome,NetOperatingInterestIncome,NetOperatingInterestIncome,NetOtherInvestingChanges,NetOtherInvestingChanges,NetOtherInvestingChanges,NetOtherInvestingChanges,NetOtherInvestingChanges,NetPP&E,NetPP&E,NetPP&E,NetPP&E,NetPP&E,Non-CurrentDeferredLiabilities,Non-CurrentDeferredLiabilities,Non-CurrentDeferredLiabilities,Non-CurrentDeferredLiabilities,Non-CurrentDeferredLiabilities,Non-CurrentPortionofLTDandCapitalLeaseObligation,Non-CurrentPortionofLTDandCapitalLeaseObligation,Non-CurrentPortionofLTDandCapitalLeaseObligation,Non-CurrentPortionofLTDandCapitalLeaseObligation,Non-CurrentPortionofLTDandCapitalLeaseObligation,Non-CurrentPortionofLongTermDebt,Non-CurrentPortionofLongTermDebt,Non-CurrentPortionofLongTermDebt,Non-CurrentPortionofLongTermDebt,Non-CurrentPortionofLongTermDebt,Non-OperatingInterestExpense,Non-OperatingInterestExpense,Non-OperatingInterestExpense,Non-OperatingInterestExpense,Non-OperatingInterestExpense,NormalizedBasicEPS,NormalizedBasicEPS,NormalizedBasicEPS,NormalizedBasicEPS,NormalizedBasicEPS,NormalizedDilutedEPS,NormalizedDilutedEPS,NormalizedDilutedEPS,NormalizedDilutedEPS,NormalizedDilutedEPS,NormalizedIncome,NormalizedIncome,NormalizedIncome,NormalizedIncome,NormalizedIncome,OperatingGainsLosses,OperatingGainsLosses,OperatingGainsLosses,OperatingGainsLosses,OperatingGainsLosses,OperatingInterestExpense,OperatingInterestExpense,OperatingInterestExpense,OperatingInterestExpense,OperatingInterestExpense,OperatingRevenue,OperatingRevenue,OperatingRevenue,OperatingRevenue,OperatingRevenue,OtherIncomeandExpenses,OtherIncomeandExpenses,OtherIncomeandExpenses,OtherIncomeandExpenses,OtherIncomeandExpenses,OtherNoncashItems,OtherNoncashItems,OtherNoncashItems,OtherNoncashItems,OtherNoncashItems,P/B,P/B,P/B,P/B,P/B,P/E,P/E,P/E,P/E,P/E,P/FCF,P/FCF,P/FCF,P/FCF,P/FCF,P/S,P/S,P/S,P/S,P/S,PEG,PEG,PEG,PEG,PEG,PayablesandAccruedExpenses,PayablesandAccruedExpenses,PayablesandAccruedExpenses,PayablesandAccruedExpenses,PayablesandAccruedExpenses,Pre-TaxIncome,Pre-TaxIncome,Pre-TaxIncome,Pre-TaxIncome,Pre-TaxIncome,PreferredStockDividend,PreferredStockDividend,PreferredStockDividend,PreferredStockDividend,PreferredStockDividend,PricePerShare,PricePerShare,PricePerShare,PricePerShare,PricePerShare,ProvisionforIncomeTaxes,ProvisionforIncomeTaxes,ProvisionforIncomeTaxes,ProvisionforIncomeTaxes,ProvisionforIncomeTaxes,ROE,ROE,ROE,ROE,ROE,ReconciledDepreciation,ReconciledDepreciation,ReconciledDepreciation,ReconciledDepreciation,ReconciledDepreciation,RepurchaseofCapitalStock,RepurchaseofCapitalStock,RepurchaseofCapitalStock,RepurchaseofCapitalStock,RepurchaseofCapitalStock,RetainedEarnings,RetainedEarnings,RetainedEarnings,RetainedEarnings,RetainedEarnings,Revenue,Revenue,Revenue,Revenue,Revenue,Revenue(TTM),Revenue(TTM),Revenue(TTM),Revenue(TTM),Revenue(TTM),SG&AExpense,SG&AExpense,SG&AExpense,SG&AExpense,SG&AExpense,ShareholdersEquity,ShareholdersEquity,ShareholdersEquity,ShareholdersEquity,ShareholdersEquity,ShortTermInvestments,ShortTermInvestments,ShortTermInvestments,ShortTermInvestments,ShortTermInvestments,TotalAssets,TotalAssets,TotalAssets,TotalAssets,TotalAssets,TotalCapitalStock,TotalCapitalStock,TotalCapitalStock,TotalCapitalStock,TotalCapitalStock,TotalCommonDividendsPaid,TotalCommonDividendsPaid,TotalCommonDividendsPaid,TotalCommonDividendsPaid,TotalCommonDividendsPaid,TotalCurrentAssets,TotalCurrentAssets,TotalCurrentAssets,TotalCurrentAssets,TotalCurrentAssets,TotalCurrentLiabilities,TotalCurrentLiabilities,TotalCurrentLiabilities,TotalCurrentLiabilities,TotalCurrentLiabilities,"TotalDepreciation,Amortization,Depletion","TotalDepreciation,Amortization,Depletion","TotalDepreciation,Amortization,Depletion","TotalDepreciation,Amortization,Depletion","TotalDepreciation,Amortization,Depletion",TotalDepreciationandAmortization,TotalDepreciationandAmortization,TotalDepreciationandAmortization,TotalDepreciationandAmortization,TotalDepreciationandAmortization,TotalDividendsPaid,TotalDividendsPaid,TotalDividendsPaid,TotalDividendsPaid,TotalDividendsPaid,TotalLiabilities,TotalLiabilities,TotalLiabilities,TotalLiabilities,TotalLiabilities,TotalLongTermAssets,TotalLongTermAssets,TotalLongTermAssets,TotalLongTermAssets,TotalLongTermAssets,TotalLongTermLiabilities,TotalLongTermLiabilities,TotalLongTermLiabilities,TotalLongTermLiabilities,TotalLongTermLiabilities,TotalNetChangeinInvestments,TotalNetChangeinInvestments,TotalNetChangeinInvestments,TotalNetChangeinInvestments,TotalNetChangeinInvestments,TotalOperatingExpenses,TotalOperatingExpenses,TotalOperatingExpenses,TotalOperatingExpenses,TotalOperatingExpenses,TotalPayables,TotalPayables,TotalPayables,TotalPayables,TotalPayables,TotalReceivables,TotalReceivables,TotalReceivables,TotalReceivables,TotalReceivables
Symbol,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO,CAH,IBM,NSC,TRV,VNO
2020-12,23.24,4.908,0.552,4.617,,8.728,7.132000000000001,0.629,20.42,,-0.053,-29.34,-0.594,2.502,,0.294,0.8926000000000001,0.2533,0.2535,,0.295,0.899,0.2548,0.2549,,2.7460000000000004,14.55,1.359,0.583,,3.737,13.21,1.115,0.721,,3.737,13.81,1.115,80.24,,-0.146,-6.292999999999999,-0.757,-0.8640000000000001,,-0.09699999999999999,-0.5579999999999999,-0.35700000000000004,-0.915,,1.217,5.86,0.87,1.901,,3.403,18.197,3.637,6.519,,0.006,-0.07200000000000001,,,,0.9740000000000001,-6.439,-0.244,0.122,,,,,,,0.34500000000000003,2.6039999999999996,-0.061,-1.173,,,,0.016,,,-0.009000000000000001,8.802,-0.055999999999999994,-0.5,,0.4859,1.63,0.94,0.85,,0.473,1.6059999999999999,1.0270000000000001,1.699,,2.14,1.52,2.662,5.13,,2.14,1.42,2.662,5.13,,,0.1,,,,,,,,,2.13,1.51,2.64,5.1,,4.69,6.23,7.86,10.5,,2.13,1.41,2.64,5.1,,,0.1,,,,,,,,,3.737,,1.115,0.721,,,,,,,3.003,15.155,2.1430000000000002,,,0.63,1.264,0.6709999999999999,1.31,,,0.092,,,,,,0.016,,,,-10.34,0.0,0.0,,10.27,,6.922000000000001,0.5579999999999999,,,2.282,3.59,79.97,,0.004,0.129,,,,-0.096,-0.633,-0.441,,,-0.4,-3.042,-1.4940000000000002,,,-0.009000000000000001,-5.249,-0.055999999999999994,-0.5,,-0.096,1.7930000000000001,-0.39899999999999997,,,0.0,0.015,-0.46299999999999997,-0.201,,-0.009000000000000001,-4.782,-0.055999999999999994,-0.5,,0.629,1.3559999999999999,0.6709999999999999,1.31,,1.382,5.589,2.013,2.697,,-0.046,-0.317,-0.16,-0.083,,-0.046,-0.317,-0.16,-0.083,,-0.046,-0.317,-0.16,-0.083,,,-0.028999999999999998,,-0.10800000000000001,,2.386,14.73,31.34,,,10.27,4.301,7.563,0.5579999999999999,,6.72,57.93,12.45,6.55,,6.72,54.36,12.1,6.55,,0.046,0.317,0.16,0.083,,2.269,1.42,2.24,5.13,,2.259,1.41,2.221,5.1,,0.66696,1.264,0.5642,1.31,,0.001,-0.08,-0.025,-0.212,,0.046,0.317,0.16,0.083,,41.54,20.37,2.573,8.397,,-0.04,-0.247,0.005,0.084,,0.023,0.002,-0.066,0.511,,,5.2832779047699665,4.025248367484958,1.2074239884990536,,,19.695083593671626,29.902198539132076,13.245714460100448,,,7.226812996758916,27.78041220490086,,,,1.4876711622640768,6.0816654770765695,1.1024289566984262,,,-0.712498612359297,-1.2742555145099024,0.6488911802925612,,25.74,8.209,1.117,4.617,,0.42700000000000005,1.2890000000000001,0.867,1.6159999999999999,,,,0.0,,,,122.70037078857422,235.0312805175781,139.08000183105472,35.950897216796875,-0.203,0.025,0.196,0.306,,95.97222222222237,28.787020345094014,13.406593406593409,9.841269841269842,,0.19899999999999998,1.699,0.28700000000000003,0.212,,0.0,0.015,-0.479,-0.201,,1.255,162.72,12.88,38.77,,41.54,20.37,2.573,8.397,,156.45,73.62,9.789,31.980999999999998,,1.147,7.232,,1.1420000000000001,,1.9709999999999999,20.6,14.79,29.2,,,0.6,,79.51,,44.72,155.97,37.96,116.76,,2.778,56.56,0.254,23.74,,-0.14300000000000002,-1.454,-0.238,-0.218,,30.11,39.16,2.318,101.43,,25.75,39.87,2.16,4.617,,0.19899999999999998,1.699,0.28700000000000003,0.212,,0.19899999999999998,1.699,0.28700000000000003,0.212,,-0.14300000000000002,-1.454,-0.238,-0.218,,42.74,135.24,23.17,87.56,,14.61,116.81,35.64,87.43,,16.99,95.38,21.01,76.85,,0.002,0.557,0.042,-0.727,,1.263,8.67,0.047,1.1420000000000001,,23.24,8.209,0.976,4.617,,8.728,18.74,0.848,20.42,
2020-09,21.69,3.985,1.273,4.923,0.43045,8.637,6.099,0.664,20.89,0.7814300000000001,-0.08700000000000001,-28.58,-0.471,2.138,-0.08983000000000001,0.293,0.8914,0.2546,0.2533,0.19116,0.293,0.8973,0.25610000000000005,0.2543,0.19116,2.7710000000000004,12.19,1.143,0.623,1.8630000000000002,2.7460000000000004,14.39,1.359,0.583,1.411,2.7460000000000004,15.59,1.359,79.49,1.411,-0.198,-1.689,-0.515,-0.21,-0.5441199999999999,-0.094,-0.332,-0.278,-2.1630000000000003,0.24747,0.27,4.285,1.0090000000000001,2.326,-0.07636,2.883,15.788,3.662,6.03,0.45593,-0.012,0.027999999999999997,,,0.07095,-0.022000000000000002,2.2640000000000002,0.21600000000000003,-0.047,-0.373,,,,,-0.028630000000000003,0.265,0.764,0.077,0.331,-0.22303,,,0.027000000000000003,,,-0.04,-0.379,-0.011000000000000001,0.0,-0.50315,0.4859,1.63,0.94,0.85,0.53,-0.618,2.15,0.879,1.073,0.14498,-0.86,1.9,2.23,3.24,0.28,-0.86,1.9,2.23,3.24,0.2781,,0.0,,,0.0,,,,,,-0.86,1.89,2.22,3.23,0.28,3.31,8.830000000000002,7.77,8.75,0.29000000000000004,-0.86,1.89,2.22,3.23,0.2781,,0.0,,,0.0,,,,,,2.7460000000000004,14.55,1.359,0.583,1.49,,,,,,2.502,12.65,2.084,,,-0.253,1.6980000000000002,0.5690000000000001,0.8270000000000001,0.06874,,-0.001,,,0.0,,,0.027000000000000003,,,,0.147,0.0,0.0,0.001621,9.558,,6.898,0.44799999999999995,,,1.944,3.5660000000000003,79.31,3.508,0.003,0.126,,,0.41684,-0.078,-0.893,-0.318,,,-0.3810000000000001,-3.138,-1.5779999999999998,,,-0.04,-0.23199999999999998,-0.011000000000000001,0.0,-0.50152,-0.078,-0.66,-0.28500000000000003,,,0.0,-0.013999999999999999,-0.264,0.0,,-0.04,-0.25,-0.011000000000000001,0.0,-0.50152,-0.253,1.6969999999999998,0.5690000000000001,0.8270000000000001,0.06570000000000001,0.973,7.903,2.008,2.26,0.10372000000000003,-0.045,-0.308,-0.155,-0.08700000000000001,-0.05654,-0.045,-0.308,-0.155,-0.08700000000000001,-0.05654,-0.045,-0.308,-0.155,-0.08700000000000001,-0.05654,,-0.065,,-0.078,,2.369,14.67,31.24,,0.3748,9.558,3.82,6.898,0.44799999999999995,0.14402,6.728,58.76,12.63,6.45,7.882999999999999,6.728,55.13,12.63,6.45,7.457000000000001,0.045,0.32299999999999995,0.155,0.08700000000000001,0.05246,1.8430000000000002,1.902,2.412,3.24,-0.4998,1.8430000000000002,1.892,2.401,3.23,-0.4998,0.5390499999999999,1.7,0.61537,0.8270000000000001,-0.08302000000000001,,-0.081,-0.003,-0.191,-0.34486,0.045,0.32299999999999995,0.155,0.08700000000000001,0.05246,39.06,17.56,2.506,8.275,0.36396,-1.078,-0.268,-0.02,0.08600000000000001,0.12015999999999999,0.037000000000000005,-0.43700000000000006,-0.048,-0.038,0.003691,9.532421480192172,4.943613204312525,3.6165862736836023,0.9781721454379207,0.9089294797098916,14.055414574383967,13.403109488913856,27.3130380048715,12.286870465959824,112.80376828950024,5.44818653743997,8.339660535970694,25.926966856445784,,,0.08814330886954286,1.4060603196058814,5.454451739232083,0.8605021812175468,3.878123163805079,-0.5282493310872644,-1.5263776453257227,-1.1119537211469428,-1.1092000494040801,-1.1502160508976838,24.0,11.09,1.53,4.923,0.43045,-0.6629999999999999,1.827,0.7240000000000001,0.986,0.09252,,,0.002,,0.01253,46.52342224121094,118.34945678710938,212.2223052978516,107.51011657714844,32.71309280395508,-0.41,0.128,0.155,0.159,0.023780000000000003,25.077319587628878,40.414216312963426,13.276033057851238,8.50263355906697,1.4435629784272797,0.205,1.683,0.293,0.18600000000000003,0.11198,0.0,-0.013999999999999999,-0.29100000000000004,0.0,0.0,0.7709999999999999,162.81,12.91,37.68,-2.464,39.06,17.56,2.506,8.275,0.36396,154.65,75.03,9.906,31.647,1.6124900000000002,1.137,4.372,,1.109,0.032409999999999994,1.422,21.21,14.94,27.85,6.468999999999999,,1.2,,78.9,,41.73,154.13,38.18,116.38,17.56,2.76,56.37,0.255,23.65,0.8987799999999999,-0.146,-1.453,-0.24,-0.217,-0.10131,27.03,39.84,2.5789999999999997,101.28,2.4530000000000003,24.02,37.99,2.005,5.523,0.43045,0.205,1.683,0.293,0.18600000000000003,0.11198,0.205,1.683,0.293,0.18600000000000003,0.11198,-0.146,-1.453,-0.24,-0.217,-0.11384,40.3,132.79,23.24,88.54,10.68,14.7,114.28,35.6,86.8,15.11,16.29,94.8,21.23,49.06,10.25,-0.016,0.8260000000000001,0.006999999999999999,-2.076,0.0,1.255,6.027,0.052000000000000005,1.109,0.13942000000000002,21.69,6.36,1.53,4.923,0.43045,8.637,17.87,0.883,20.89,0.7814300000000001
